# DM decay power constrained results vs mass 
# JWST NIRSPEC run {run_name}
# lambda0 [micron]    g_a\gamma\gamma [GeV^-1] (for vanilla axion)    pc used
1.154572098461225993e+00 1.250704043077840340e-26 3.279397482931783778e-11 0.000000000000000000e+00
1.153184615495255638e+00 4.153652699357575959e-27 1.893281537509531667e-11 1.000000000000000000e+00
1.151799153960270328e+00 4.614860088507357351e-27 1.999228829543383665e-11 1.000000000000000000e+00
1.150415709727190761e+00 5.830868884244534026e-27 2.251297046511759064e-11 0.000000000000000000e+00
1.149034278679069709e+00 8.856548770739977237e-27 2.779592626588313695e-11 0.000000000000000000e+00
1.147654856711044502e+00 1.730352971151692770e-26 3.892232479450195427e-11 0.000000000000000000e+00
1.146277439730292613e+00 7.572920451297383285e-27 2.579558902550880957e-11 1.000000000000000000e+00
1.144902023655984591e+00 4.033694573735024848e-27 1.886024761057745653e-11 1.000000000000000000e+00
1.143528604419238537e+00 8.267844027537441874e-27 2.705041659154301308e-11 0.000000000000000000e+00
1.142157177963075476e+00 1.075205390369387312e-26 3.090332971604737253e-11 0.000000000000000000e+00
1.140787740242372950e+00 1.409805376219789722e-26 3.545036266724028445e-11 0.000000000000000000e+00
1.139420287223820827e+00 1.207739513437782146e-26 3.287071003013207147e-11 0.000000000000000000e+00
1.138054814885876009e+00 9.214983221455021651e-27 2.876410548916484288e-11 0.000000000000000000e+00
1.136691319218718021e+00 4.129882366671510940e-27 1.929094021083235210e-11 1.000000000000000000e+00
1.135329796224203935e+00 1.022875733240472822e-26 3.041422490916006323e-11 0.000000000000000000e+00
1.133970241915825072e+00 3.910440467121267263e-27 1.883903798619684048e-11 1.000000000000000000e+00
1.132612652318663038e+00 4.578019161868668111e-27 2.042043828378617109e-11 0.000000000000000000e+00
1.131257023469344203e+00 7.996641957810026933e-27 2.703710963129827181e-11 0.000000000000000000e+00
1.129903351415998181e+00 9.644903764905259506e-27 2.974646573669468771e-11 0.000000000000000000e+00
1.128551632218212752e+00 1.143204064064222535e-26 3.244352984775392707e-11 0.000000000000000000e+00
1.127201861946991901e+00 9.858220035872668165e-27 3.018179581433975318e-11 0.000000000000000000e+00
1.125854036684711845e+00 5.022188544775301931e-27 2.158100880010939349e-11 0.000000000000000000e+00
1.124508152525078408e+00 4.103408715015051506e-27 1.954235259981737617e-11 1.000000000000000000e+00
1.123164205573084384e+00 4.065452776210339116e-27 1.948668424404802428e-11 1.000000000000000000e+00
1.121822191944967795e+00 1.416559828666756241e-26 3.644011925631261754e-11 0.000000000000000000e+00
1.120482107768167923e+00 1.900015589080570910e-26 4.227849920361662224e-11 0.000000000000000000e+00
1.119143949181285125e+00 1.676978209685033457e-26 3.979084413634109298e-11 0.000000000000000000e+00
1.117807712334037085e+00 1.954688788236899854e-26 4.303645868644842466e-11 0.000000000000000000e+00
1.116473393387218849e+00 1.170126613745023165e-26 3.335740293683101010e-11 0.000000000000000000e+00
1.115140988512659970e+00 4.531216037124832222e-27 2.079510343133976271e-11 1.000000000000000000e+00
1.113810493893183873e+00 4.101525834103884167e-27 1.982002221447680360e-11 1.000000000000000000e+00
1.112481905722566999e+00 7.566790571651249886e-27 2.696899682977580812e-11 0.000000000000000000e+00
1.111155220205496397e+00 8.943704977640303478e-27 2.937277680868771454e-11 0.000000000000000000e+00
1.109830433557530194e+00 6.251416194851034408e-27 2.460099265317852923e-11 0.000000000000000000e+00
1.108507542005056967e+00 8.449138377205314574e-27 2.865144976829107099e-11 0.000000000000000000e+00
1.107186541785254663e+00 1.099101490904087452e-26 3.273678834025575155e-11 0.000000000000000000e+00
1.105867429146051295e+00 1.304653734372913530e-26 3.573068970867988700e-11 0.000000000000000000e+00
1.104550200346083644e+00 1.030614522175070900e-26 3.181400243160673410e-11 0.000000000000000000e+00
1.103234851654658177e+00 6.361550005940391730e-27 2.503962857631616188e-11 0.000000000000000000e+00
1.101921379351711527e+00 8.319968989739449689e-27 2.868687949637825265e-11 0.000000000000000000e+00
1.100609779727770521e+00 4.017459193056612008e-27 1.996981561736989794e-11 1.000000000000000000e+00
1.099300049083912212e+00 3.850838076564481996e-27 1.958626503233454129e-11 1.000000000000000000e+00
1.097992183731726579e+00 5.532003552428540280e-27 2.351747665603552552e-11 0.000000000000000000e+00
1.096686179993275445e+00 4.351605753847273803e-27 2.089534683911316982e-11 1.000000000000000000e+00
1.095382034201054955e+00 4.952714478970070473e-27 2.233169021764504388e-11 1.000000000000000000e+00
1.094079742697956492e+00 4.355308986808692933e-27 2.097898099109086546e-11 0.000000000000000000e+00
1.092779301837228267e+00 4.324248645454133026e-27 2.094136601404090074e-11 0.000000000000000000e+00
1.091480707982436460e+00 1.102730791265522549e-26 3.350109667061644156e-11 0.000000000000000000e+00
1.090183957507428580e+00 1.063307854494575148e-26 3.295552236149066019e-11 0.000000000000000000e+00
1.088889046796293503e+00 1.406954417532872716e-26 3.797632532081478773e-11 0.000000000000000000e+00
1.087595972243324827e+00 8.754110087904617590e-27 3.000910100417796609e-11 0.000000000000000000e+00
1.086304730252983575e+00 6.171918306170913514e-27 2.524241762719188689e-11 0.000000000000000000e+00
1.085015317239859334e+00 1.595019429775019421e-26 4.065159164404490968e-11 0.000000000000000000e+00
1.083727729628634284e+00 2.126488857969058752e-26 4.702184289155708740e-11 0.000000000000000000e+00
1.082441963854045675e+00 8.600209160696509295e-27 2.995683623066966157e-11 0.000000000000000000e+00
1.081158016360848295e+00 3.542285106542708706e-27 1.926000371763024206e-11 1.000000000000000000e+00
1.079875883603778286e+00 4.219535124714806717e-27 2.105813516169381415e-11 1.000000000000000000e+00
1.078595562047516276e+00 4.761693553913451929e-27 2.240996337840245790e-11 1.000000000000000000e+00
1.077317048166650970e+00 5.299672276059394813e-27 2.368413771459787340e-11 0.000000000000000000e+00
1.076040338445642508e+00 1.010902517699053105e-26 3.276877298617261264e-11 0.000000000000000000e+00
1.074765429378786497e+00 1.701686545954721245e-26 4.259097861047115127e-11 0.000000000000000000e+00
1.073492317470178037e+00 1.865784763236574828e-26 4.467666320298241971e-11 0.000000000000000000e+00
1.072220999233675975e+00 1.547601331041098590e-26 4.076162166422070884e-11 0.000000000000000000e+00
1.070951471192866933e+00 8.104750818520758907e-27 2.955041028013934671e-11 0.000000000000000000e+00
1.069683729881029777e+00 3.811446629164205126e-27 2.030066223499836847e-11 1.000000000000000000e+00
1.068417771841100539e+00 3.842825299573961078e-27 2.042029608107294952e-11 1.000000000000000000e+00
1.067153593625636887e+00 3.994724477324652438e-27 2.085697822653670694e-11 0.000000000000000000e+00
1.065891191796782822e+00 3.996524494113098275e-27 2.089874941958785545e-11 1.000000000000000000e+00
1.064630562926234258e+00 3.794223702624519314e-27 2.039912040093109341e-11 1.000000000000000000e+00
1.063371703595203943e+00 5.721594156234529869e-27 2.509454031005352852e-11 0.000000000000000000e+00
1.062114610394387482e+00 4.177142233265159414e-27 2.147983428037140900e-11 1.000000000000000000e+00
1.060859279923927145e+00 4.818937109145435493e-27 2.311198935598972910e-11 1.000000000000000000e+00
1.059605708793380119e+00 5.968476249515367266e-27 2.576698887966388300e-11 1.000000000000000000e+00
1.058353893621682085e+00 4.997333152983931214e-27 2.361952464506795516e-11 0.000000000000000000e+00
1.057103831037113695e+00 8.389028703455897996e-27 3.065686484806346544e-11 0.000000000000000000e+00
1.055855517677267930e+00 7.734725704551474224e-27 2.948927442670571443e-11 0.000000000000000000e+00
1.054608950189014793e+00 4.213392387988615433e-27 2.180354664293914955e-11 1.000000000000000000e+00
1.053364125228468673e+00 4.187545645652478854e-27 2.177511018077312957e-11 1.000000000000000000e+00
1.052121039460954810e+00 3.718692384058793539e-27 2.055629958221733999e-11 1.000000000000000000e+00
1.050879689560975105e+00 1.515795710180489356e-26 4.157566537086193493e-11 0.000000000000000000e+00
1.049640072212176811e+00 1.836362908588898723e-26 4.584236572952608819e-11 0.000000000000000000e+00
1.048402184107317225e+00 1.481109530707433439e-26 4.124298421520295445e-11 0.000000000000000000e+00
1.047166021948233050e+00 1.334231797213265345e-26 3.921395982291091028e-11 0.000000000000000000e+00
1.045931582445805974e+00 9.120412642552715919e-27 3.247885405920837794e-11 0.000000000000000000e+00
1.044698862319930921e+00 7.049154711324223587e-27 2.860422646402540179e-11 0.000000000000000000e+00
1.043467858299483630e+00 1.119793276878176283e-26 3.611592004332627035e-11 0.000000000000000000e+00
1.042238567122288018e+00 1.614620183635902783e-26 4.344430440558273636e-11 0.000000000000000000e+00
1.041010985535083977e+00 1.071952037719445712e-26 3.546117138489529796e-11 0.000000000000000000e+00
1.039785110293496073e+00 5.086329336123473695e-27 2.447007027778146258e-11 1.000000000000000000e+00
1.038560938162000458e+00 4.492363262245370286e-27 2.303763146631611162e-11 0.000000000000000000e+00
1.037338465913894670e+00 6.653470587525484830e-27 2.808612124182012906e-11 0.000000000000000000e+00
1.036117690331264773e+00 4.981627586960813861e-27 2.434559342359303063e-11 0.000000000000000000e+00
1.034898608204953829e+00 9.069474330173635798e-27 3.290733579396348733e-11 0.000000000000000000e+00
1.033681216334531472e+00 1.010355530870401274e-26 3.479409493217666548e-11 0.000000000000000000e+00
1.032465511528262603e+00 9.265543465948540551e-27 3.337878222030429856e-11 0.000000000000000000e+00
1.031251490603074972e+00 1.344439300546555583e-26 4.027838834888792418e-11 0.000000000000000000e+00
1.030039150384530311e+00 7.532743821271082881e-27 3.020260273235001565e-11 0.000000000000000000e+00
1.028828487706791917e+00 3.846570383277252525e-27 2.162074921169385381e-11 1.000000000000000000e+00
1.027619499412594450e+00 3.900801502335714389e-27 2.181106088083765215e-11 1.000000000000000000e+00
1.026412182353213964e+00 3.356466031650370209e-27 2.026780888331290748e-11 1.000000000000000000e+00
1.025206533388436148e+00 3.158114183303606370e-27 1.969451251652544910e-11 1.000000000000000000e+00
1.024002549386527905e+00 3.342458563049410710e-27 2.029690543861529593e-11 1.000000000000000000e+00
1.022800227224205383e+00 4.030712294352272110e-27 2.232816565041261255e-11 1.000000000000000000e+00
1.021599563786605547e+00 4.581896876624552853e-27 2.384789090019369374e-11 0.000000000000000000e+00
1.020400555967254652e+00 5.749031879300368061e-27 2.676022112772934129e-11 0.000000000000000000e+00
1.019203200668039822e+00 6.175185266265256568e-27 2.778319562299914592e-11 0.000000000000000000e+00
1.018007494799179069e+00 9.451547197081280527e-27 3.443288085466403030e-11 0.000000000000000000e+00
1.016813435279191546e+00 1.344805154246841221e-26 4.114491199478463731e-11 0.000000000000000000e+00
1.015621019034867789e+00 2.170748590133167592e-26 5.236674892533800564e-11 0.000000000000000000e+00
1.014430243001241738e+00 1.586249032490542353e-26 4.484363117049827339e-11 0.000000000000000000e+00
1.013241104121560321e+00 1.166014151279504284e-26 3.851510450696810598e-11 0.000000000000000000e+00
1.012053599347254362e+00 1.400545695519658878e-26 4.228552627744019586e-11 0.000000000000000000e+00
1.010867725637911496e+00 1.013361810971647387e-26 3.603206395904160887e-11 0.000000000000000000e+00
1.009683479961245078e+00 6.489489019132855210e-27 2.888522430276453701e-11 0.000000000000000000e+00
1.008500859293067098e+00 8.657245120061576581e-27 3.342133683611695001e-11 0.000000000000000000e+00
1.007319860617258866e+00 1.194782786177479261e-26 3.933161257270800463e-11 0.000000000000000000e+00
1.006140480925743264e+00 5.425242971234177344e-27 2.655033661855739819e-11 0.000000000000000000e+00
1.004962717218455870e+00 4.059924627887064837e-27 2.300818863192068772e-11 0.000000000000000000e+00
1.003786566503316768e+00 4.794852019996810716e-27 2.504804901599600083e-11 0.000000000000000000e+00
1.002612025796203232e+00 6.234426080547347512e-27 2.861193600937953816e-11 0.000000000000000000e+00
1.001439092120921304e+00 1.402758888698512005e-26 4.299352689710562587e-11 0.000000000000000000e+00
1.000267762509177372e+00 3.836172479877636334e-27 2.252283335999538474e-11 0.000000000000000000e+00
9.990980340005518601e-01 4.323416550079935814e-27 2.395243956197924560e-11 1.000000000000000000e+00
9.979299036424704727e-01 3.850030457160953063e-27 2.264281387676309220e-11 1.000000000000000000e+00
9.967633684901771041e-01 3.013285127369060090e-27 2.006690430494709391e-11 1.000000000000000000e+00
9.955984256067069715e-01 5.421133051914568283e-27 2.696293102124995517e-11 0.000000000000000000e+00
9.944350720628586382e-01 1.094806574776252205e-26 3.838419337359730421e-11 0.000000000000000000e+00
9.932733049371671452e-01 5.393290333138333691e-27 2.698808838701806939e-11 0.000000000000000000e+00
9.921131213158774775e-01 3.170186833858325020e-27 2.072759947035278335e-11 1.000000000000000000e+00
9.909545182929170304e-01 4.470913829069378422e-27 2.465845918619606595e-11 0.000000000000000000e+00
9.897974929698689639e-01 1.190974745676578536e-26 4.031624922699730993e-11 0.000000000000000000e+00
9.886420424559460018e-01 9.132673778655150390e-27 3.536622690653795748e-11 0.000000000000000000e+00
9.874881638679635643e-01 4.696690437534740330e-27 2.540659643493142605e-11 0.000000000000000000e+00
9.863358543303126780e-01 9.631683028846971990e-27 3.644703714988695225e-11 0.000000000000000000e+00
9.851851109749352187e-01 1.322150005257559080e-26 4.277716265746053760e-11 0.000000000000000000e+00
9.840359309412959332e-01 1.290026468372209582e-26 4.232834078606546021e-11 0.000000000000000000e+00
9.828883113763576818e-01 1.068415406449890046e-26 3.858888095086249209e-11 0.000000000000000000e+00
9.817422494345549033e-01 3.568754156909704200e-27 2.234140404973884843e-11 0.000000000000000000e+00
9.805977422777674146e-01 9.568716426012112388e-27 3.664703794380787633e-11 0.000000000000000000e+00
9.794547870752950969e-01 1.212204070250387319e-26 4.131993678243812347e-11 0.000000000000000000e+00
9.783133810038321387e-01 8.702773260041416268e-27 3.507197420316480317e-11 0.000000000000000000e+00
9.771735212474412791e-01 5.733884978001684621e-27 2.851775425061137671e-11 0.000000000000000000e+00
9.760352049975286048e-01 3.850896092692226698e-27 2.341159730616084542e-11 1.000000000000000000e+00
9.748984294528177941e-01 5.943666644170769245e-27 2.913644321883558516e-11 0.000000000000000000e+00
9.737631918193253577e-01 7.986920259074942294e-27 3.383436360025837731e-11 0.000000000000000000e+00
9.726294893103352157e-01 4.990143617758354799e-27 2.679068033143626618e-11 1.000000000000000000e+00
9.714973191463737168e-01 4.009633959259523908e-27 2.405682579154987364e-11 1.000000000000000000e+00
9.703666785551845475e-01 3.834994388442745133e-27 2.356822758872491459e-11 1.000000000000000000e+00
9.692375647717039744e-01 4.070456519582260893e-27 2.432341628178567765e-11 1.000000000000000000e+00
9.681099750380363078e-01 4.357082558650615329e-27 2.520920914439924417e-11 1.000000000000000000e+00
9.669839066034292552e-01 4.836320726806251916e-27 2.660584439930005431e-11 0.000000000000000000e+00
9.658593567242489408e-01 1.143672647965430811e-26 4.098532653212724162e-11 0.000000000000000000e+00
9.647363226639559253e-01 1.371118055518238070e-26 4.495446659106697652e-11 0.000000000000000000e+00
9.636148016930807803e-01 2.255839912297742757e-26 5.776267719365589023e-11 0.000000000000000000e+00
9.624947910891998859e-01 2.401461052740515384e-26 5.970195616686611373e-11 0.000000000000000000e+00
9.613762881369111168e-01 1.294905146459533651e-26 4.391645118810410420e-11 0.000000000000000000e+00
9.602592901278100834e-01 1.672643880511036995e-26 4.999969279523063065e-11 0.000000000000000000e+00
9.591437943604659289e-01 1.747078428107291330e-26 5.118927610368051301e-11 0.000000000000000000e+00
9.580297981403981256e-01 2.160380445704250934e-26 5.702233037403844701e-11 0.000000000000000000e+00
9.569172987800512731e-01 1.559540379673278243e-26 4.853276926494003234e-11 0.000000000000000000e+00
9.558062935987734487e-01 1.675188773830072531e-26 5.038780238316099178e-11 0.000000000000000000e+00
9.546967799227913387e-01 8.662161195483118977e-27 3.629638001631280067e-11 0.000000000000000000e+00
9.535887550851869232e-01 1.116796542824108882e-26 4.128513584591547457e-11 0.000000000000000000e+00
9.524822164258746060e-01 5.897561145728859136e-27 3.005379236699760744e-11 0.000000000000000000e+00
9.513771612915776776e-01 5.715260337935035430e-27 2.963720852520889930e-11 0.000000000000000000e+00
9.502735870358050008e-01 6.448474449027997823e-27 3.153580152483979904e-11 0.000000000000000000e+00
9.491714910188283616e-01 3.647992166462159806e-27 2.376064849656007257e-11 1.000000000000000000e+00
9.480708706076591552e-01 4.459878810017427880e-27 2.631774613567469432e-11 1.000000000000000000e+00
9.469717231760259590e-01 1.079922757295953927e-26 4.102411295103581295e-11 0.000000000000000000e+00
9.458740461043512182e-01 4.741293010329435369e-27 2.722994746320456811e-11 1.000000000000000000e+00
9.447778367797284860e-01 3.698388823038221653e-27 2.409129291556568533e-11 1.000000000000000000e+00
9.436830925959009964e-01 3.217168950423724567e-27 2.250847348450549118e-11 1.000000000000000000e+00
9.425898109532373503e-01 3.353538279859566107e-27 2.302056041466146499e-11 1.000000000000000000e+00
9.414979892587108656e-01 3.188278650396173437e-27 2.248523389205164708e-11 1.000000000000000000e+00
9.404076249258759290e-01 5.707952789916123778e-27 3.013799404832816056e-11 0.000000000000000000e+00
9.393187153748467910e-01 3.280649950003515359e-27 2.288805310767738171e-11 1.000000000000000000e+00
9.382312580322745843e-01 8.842460065901690594e-27 3.764177341533130940e-11 0.000000000000000000e+00
9.371452503313257854e-01 1.009233568215690319e-26 4.028411714257526133e-11 0.000000000000000000e+00
9.360606897116602321e-01 1.471116269239847366e-26 4.872096230101491562e-11 0.000000000000000000e+00
9.349775736194090303e-01 1.221652984561572186e-26 4.447546612238867189e-11 0.000000000000000000e+00
9.338958995071531266e-01 1.519465945593084096e-26 4.968738627220550869e-11 0.000000000000000000e+00
9.328156648339011037e-01 1.841401313420479764e-26 5.479347542245295365e-11 0.000000000000000000e+00
9.317368670650680862e-01 1.168947993796191651e-26 4.373267514569412610e-11 0.000000000000000000e+00
9.306595036724542025e-01 4.918147589216089346e-27 2.841599861883890041e-11 1.000000000000000000e+00
9.295835721342226021e-01 4.517736492742857465e-27 2.728199701473104724e-11 0.000000000000000000e+00
9.285090699348788057e-01 1.911117051895720326e-26 5.620989672460504383e-11 0.000000000000000000e+00
9.274359945652490556e-01 1.491596145221306993e-26 4.974484414917443566e-11 0.000000000000000000e+00
9.263643435224589995e-01 8.767491623699831398e-27 3.820439296207416055e-11 0.000000000000000000e+00
9.252941143099135957e-01 3.267776861994375134e-27 2.336441256736607218e-11 1.000000000000000000e+00
9.242253044372745752e-01 5.703769712609207482e-27 3.092164416765128694e-11 0.000000000000000000e+00
9.231579114204406800e-01 4.509669254697073156e-27 2.754271327078488081e-11 0.000000000000000000e+00
9.220919327815265687e-01 3.344506424590421505e-27 2.376036198606409027e-11 1.000000000000000000e+00
9.210273660488420555e-01 4.247657830351944388e-27 2.682343113634827498e-11 1.000000000000000000e+00
9.199642087568713489e-01 3.475601000720028660e-27 2.430563259887467610e-11 1.000000000000000000e+00
9.189024584462524015e-01 7.062616077203385859e-27 3.470779697852817842e-11 0.000000000000000000e+00
9.178421126637565930e-01 6.699288745293322478e-27 3.386185511943300065e-11 0.000000000000000000e+00
9.167831689622684133e-01 3.480174469747641968e-27 2.444831487132417500e-11 1.000000000000000000e+00
9.157256249007649229e-01 6.426367528179388182e-27 3.327998317366447282e-11 1.000000000000000000e+00
9.146694780442955475e-01 1.070737163394036949e-26 4.303219771721924860e-11 0.000000000000000000e+00
9.136147259639622042e-01 8.829734721489357937e-27 3.914511385648348405e-11 0.000000000000000000e+00
9.125613662368986523e-01 1.158683996830992619e-26 4.491979395239762566e-11 0.000000000000000000e+00
9.115093964462509524e-01 1.111565749712938283e-26 4.407316328653296636e-11 0.000000000000000000e+00
9.104588141811573720e-01 1.716612203188390308e-26 5.486482647530201803e-11 0.000000000000000000e+00
9.094096170367286236e-01 1.595543445363089957e-26 5.298627296225583577e-11 0.000000000000000000e+00
9.083618026140281021e-01 7.552687067770523812e-27 3.651832248209394824e-11 0.000000000000000000e+00
9.073153685200519014e-01 7.949344152375269251e-27 3.752983180636408698e-11 0.000000000000000000e+00
9.062703123677097183e-01 3.409799993293245519e-27 2.462216240931175546e-11 1.000000000000000000e+00
9.052266317758050906e-01 3.000370316614167795e-27 2.313661477906786608e-11 1.000000000000000000e+00
9.041843243690155241e-01 3.120595007273599543e-27 2.363641538418748025e-11 1.000000000000000000e+00
9.031433877778739516e-01 3.570807492093191482e-27 2.532774516540105310e-11 1.000000000000000000e+00
9.021038196387488606e-01 6.671224151148338773e-27 3.467898303171284881e-11 0.000000000000000000e+00
9.010656175938251966e-01 1.044099626188898039e-26 4.345949862521033164e-11 0.000000000000000000e+00
9.000287792910852680e-01 3.894100650230676479e-27 2.658687908811383807e-11 1.000000000000000000e+00
8.989933023842896498e-01 9.044266961133064763e-27 4.058825417914190339e-11 1.000000000000000000e+00
8.979591845329581989e-01 8.545918740638692882e-27 3.952235851411138861e-11 0.000000000000000000e+00
8.969264234023511806e-01 6.936654961379377057e-27 3.566877446705217953e-11 0.000000000000000000e+00
8.958950166634502832e-01 7.443393551674398317e-27 3.701247941442968099e-11 0.000000000000000000e+00
8.948649619929400778e-01 8.944297422832600215e-27 4.064295062466191028e-11 0.000000000000000000e+00
8.938362570731894774e-01 9.811193281707102252e-27 4.264050448167961478e-11 0.000000000000000000e+00
8.928088995922321969e-01 3.819841041624856286e-27 2.665221134676085600e-11 0.000000000000000000e+00
8.917828872437494336e-01 5.681081851202436150e-27 3.255930987877894722e-11 0.000000000000000000e+00
8.907582177270506607e-01 8.972420497884384377e-27 4.098863183495660486e-11 0.000000000000000000e+00
8.897348887470553080e-01 5.438863138990217943e-27 3.196770828382100550e-11 0.000000000000000000e+00
8.887128980142748880e-01 6.672390280826907608e-27 3.546883018083593586e-11 0.000000000000000000e+00
8.876922432447941214e-01 1.963914528740544624e-26 6.095593864433385975e-11 0.000000000000000000e+00
8.866729221602530631e-01 1.553808413532526605e-26 5.431276774910906926e-11 0.000000000000000000e+00
8.856549324878291163e-01 1.077708317253925006e-26 4.531084568457953431e-11 0.000000000000000000e+00
8.846382719602186029e-01 8.884476312975282812e-27 4.121124166992388274e-11 0.000000000000000000e+00
8.836229383156193329e-01 6.625936008562823319e-27 3.565098355045207526e-11 0.000000000000000000e+00
8.826089292977123968e-01 6.945641153666979181e-27 3.656386230697746656e-11 0.000000000000000000e+00
8.815962426556442910e-01 7.711941143660861873e-27 3.859451845574435105e-11 0.000000000000000000e+00
8.805848761440093764e-01 5.130480801055695742e-27 3.153338325210378499e-11 0.000000000000000000e+00
8.795748275228317814e-01 8.730308217317112473e-27 4.120538437310784491e-11 0.000000000000000000e+00
8.785660945575486380e-01 7.873104061931525988e-27 3.919762073704662542e-11 0.000000000000000000e+00
8.775586750189915408e-01 3.717443141831382609e-27 2.698089121814650172e-11 1.000000000000000000e+00
8.765525666833694496e-01 3.692484040627819137e-27 2.693647327559859452e-11 1.000000000000000000e+00
8.755477673322518140e-01 4.337048200327465571e-27 2.924325600579869730e-11 0.000000000000000000e+00
8.745442747525503657e-01 6.908594725331136702e-27 3.697179412734552584e-11 0.000000000000000000e+00
8.735420867365024655e-01 8.778857752522268647e-27 4.174857193191970832e-11 0.000000000000000000e+00
8.725412010816536723e-01 1.414057541212564010e-26 5.307658783201854640e-11 0.000000000000000000e+00
8.715416155908406459e-01 4.708079110281596442e-27 3.067877760823993028e-11 0.000000000000000000e+00
8.705433280721738276e-01 3.253739362305343291e-27 2.554783853781148023e-11 1.000000000000000000e+00
8.695463363390212308e-01 3.481548323981190482e-27 2.647253240401953057e-11 1.000000000000000000e+00
8.685506382099904554e-01 3.114561889369369467e-27 2.508153639821206255e-11 1.000000000000000000e+00
8.675562315089124787e-01 1.045909739404879814e-26 4.604145316104767934e-11 0.000000000000000000e+00
8.665631140648247799e-01 5.834046828888166724e-27 3.444554226590809030e-11 0.000000000000000000e+00
8.655712837119542424e-01 1.101445263519199698e-26 4.741061286473997491e-11 0.000000000000000000e+00
8.645807382897012783e-01 1.686043332807218274e-26 5.875900075000805125e-11 0.000000000000000000e+00
8.635914756426222860e-01 1.027539226257516056e-26 4.594995114562087309e-11 0.000000000000000000e+00
8.626034936204136638e-01 5.820661749100371842e-27 3.464317847468254656e-11 0.000000000000000000e+00
8.616167900778951561e-01 4.339124977816452960e-27 2.996251184641085684e-11 0.000000000000000000e+00
8.606313628749935329e-01 8.262597065294662750e-27 4.141721607461231771e-11 0.000000000000000000e+00
8.596472098767260483e-01 9.708108595564797095e-27 4.497128479168885690e-11 0.000000000000000000e+00
8.586643289531845635e-01 1.782943056885801613e-26 6.104948059231305180e-11 0.000000000000000000e+00
8.576827179795188938e-01 1.254609642221437514e-26 5.129944785895553175e-11 0.000000000000000000e+00
8.567023748359208213e-01 3.420725572468957988e-27 2.683258601343763244e-11 1.000000000000000000e+00
8.557232974076079968e-01 3.525839387420981555e-27 2.728849584012218669e-11 1.000000000000000000e+00
8.547454835848079524e-01 7.315486829737182731e-27 3.937447385783974455e-11 0.000000000000000000e+00
8.537689312627418925e-01 3.356640082496912133e-27 2.671715667511195709e-11 0.000000000000000000e+00
8.527936383416092614e-01 5.879746781852662209e-27 3.542107624835788313e-11 0.000000000000000000e+00
8.518196027265714232e-01 4.270844989938260215e-27 3.024014216041650133e-11 1.000000000000000000e+00
8.508468223277358966e-01 3.305732256020356776e-27 2.665048611395931184e-11 1.000000000000000000e+00
8.498752950601411449e-01 9.078963106964117876e-27 4.424189161112203821e-11 0.000000000000000000e+00
8.489050188437402555e-01 1.220317574182207866e-26 5.138024257173991627e-11 0.000000000000000000e+00
8.479359916033856193e-01 1.115529980997501785e-26 4.920898282021209184e-11 0.000000000000000000e+00
8.469682112688137199e-01 8.333944173711381479e-27 4.260621915090044960e-11 0.000000000000000000e+00
8.460016757746290361e-01 9.514063794830975297e-27 4.560102071647970033e-11 0.000000000000000000e+00
8.450363830602888315e-01 3.304371683297138576e-27 2.692028809312481797e-11 1.000000000000000000e+00
8.440723310700882775e-01 6.638959512561552852e-27 3.822336195362283331e-11 1.000000000000000000e+00
8.431095177531442442e-01 4.479127110518124467e-27 3.144988594511070896e-11 0.000000000000000000e+00
8.421479410633808671e-01 9.825096665035214414e-27 4.665886803232157468e-11 0.000000000000000000e+00
8.411875989595137826e-01 9.583046431888252535e-27 4.615947631792191832e-11 0.000000000000000000e+00
8.402284894050353614e-01 3.175410338207645297e-27 2.661657634293286004e-11 1.000000000000000000e+00
8.392706103681996099e-01 4.930050704836704310e-27 3.322163782631740201e-11 0.000000000000000000e+00
8.383139598220069599e-01 8.207592833342702780e-27 4.293843621435125201e-11 0.000000000000000000e+00
8.373585357441892807e-01 1.379934158925916508e-26 5.577124946741892520e-11 0.000000000000000000e+00
8.364043361171954460e-01 1.205622188639661985e-26 5.221912277867247202e-11 0.000000000000000000e+00
8.354513589281759023e-01 5.436061239389089051e-27 3.512438953121185222e-11 0.000000000000000000e+00
8.344996021689680132e-01 7.215441803291005863e-27 4.053597583277428518e-11 0.000000000000000000e+00
8.335490638360818494e-01 8.281905100361752203e-27 4.350275305404113549e-11 0.000000000000000000e+00
8.325997419306847558e-01 1.066922592738816538e-26 4.946071806982526613e-11 0.000000000000000000e+00
8.316516344585873632e-01 4.280321129447530606e-27 3.138154907240078120e-11 1.000000000000000000e+00
8.307047394302284893e-01 3.114766307710395146e-27 2.681581933361666971e-11 1.000000000000000000e+00
8.297590548606610383e-01 3.310177934223511547e-27 2.769147174845770069e-11 1.000000000000000000e+00
8.288145787695375688e-01 3.013492584159050446e-27 2.646655164187897490e-11 1.000000000000000000e+00
8.278713091810954161e-01 2.984541538525079972e-27 2.638413954372271419e-11 1.000000000000000000e+00
8.269292441241430369e-01 3.361429290265623160e-27 2.804838324592703531e-11 1.000000000000000000e+00
8.259883816320450212e-01 6.267736461146886648e-27 3.836567337210576609e-11 0.000000000000000000e+00
8.250487197427085473e-01 4.956727619024561245e-27 3.417641497359253383e-11 0.000000000000000000e+00
8.241102564985685053e-01 3.788901585647835136e-27 2.993140151755301648e-11 0.000000000000000000e+00
